가련하다	슬픔	0.2029999941587448
가상하다	기쁨	0.19599999487400055
가소롭다	혐오	0.3269999921321869
가엾다	기쁨	0.23499999940395355
가증스럽다	분노	0.2669999897480011
가증하다	혐오	0.36899998784065247
간절하다	기쁨	0.21699999272823334
감개무량하다	놀람	0.24500000476837158
감격스럽다	놀람	0.2199999988079071
감격하다	놀람	0.3319999873638153
감동시키다	기쁨	0.421999990940094
감미롭다	놀람	0.1940000057220459
감사하다	기쁨	0.7369999885559082
갑갑하다	기쁨	0.1860000044107437
같잖다	혐오	0.296999990940094
개운하다	희망	0.17100000381469727
갸륵하다	기쁨	0.29499998688697815
거북스럽다	혐오	0.2639999985694885
거북하다	혐오	0.20900000631809235
거추장스럽다	혐오	0.23199999332427979
걱정스럽다	불안	0.3569999933242798
걱정하다	불안	0.3440000116825104
건방지다	혐오	0.18199999630451202
겸연쩍다	사랑	0.21199999749660492
겹다	분노	0.31700000166893005
경사스럽다	슬픔	0.1720000058412552
경이롭다	사랑	0.1770000010728836
고깝다	슬픔	0.26100000739097595
고단하다	슬픔	0.2540000081062317
고달프다	슬픔	0.2800000011920929
고독하다	슬픔	0.37400001287460327
고루하다	슬픔	0.2199999988079071
고리타분하다	사랑	0.23600000143051147
고립시키다	혐오	0.28700000047683716
고맙다	기쁨	0.44699999690055847
고민하다	슬픔	0.289000004529953
고소하다	혐오	0.29100000858306885
고약하다	슬픔	0.23600000143051147
고통스럽다	슬픔	0.3089999854564667
고프다	슬픔	0.25200000405311584
곤란하다	슬픔	0.1889999955892563
곤하다	슬픔	0.20399999618530273
곤혹스럽다	슬픔	0.22699999809265137
과분하다	슬픔	0.23899999260902405
괘씸하다	분노	0.23999999463558197
괜찮다	기쁨	0.20499999821186066
괴로워하다	슬픔	0.21799999475479126
괴롭다	슬픔	0.2639999985694885
괴롭히다	혐오	0.3370000123977661
구수하다	놀람	0.2070000022649765
구슬프다	기쁨	0.21299999952316284
군색하다	희망	0.18700000643730164
궁금하다	사랑	0.19200000166893005
궁색하다	혐오	0.19599999487400055
권태롭다	기쁨	0.28299999237060547
귀엽다	기쁨	0.48500001430511475
귀찮다	슬픔	0.2619999945163727
귀찮아하다	슬픔	0.2750000059604645
그리워하다	기쁨	0.48100000619888306
그립다	기쁨	0.37599998712539673
근사하다	슬픔	0.1850000023841858
기뻐하다	기쁨	0.5070000290870667
기쁘다	기쁨	0.6140000224113464
기특하다	기쁨	0.2290000021457672
긴장되다	불안	0.46299999952316284
긴장시키다	불안	0.3630000054836273
긴장하다	불안	0.4440000057220459
까다롭다	사랑	0.18700000643730164
껄끄럽다	슬픔	0.20600000023841858
끔찍하다	기쁨	0.22300000488758087
나른하다	사랑	0.22200000286102295
난감하다	슬픔	0.18799999356269836
난처하다	슬픔	0.2029999941587448
난해하다	사랑	0.1860000044107437
낭패스럽다	사랑	0.2150000035762787
낭패하다	놀람	0.3070000112056732
낯간지럽다	슬픔	0.16500000655651093
낯뜨겁다	놀람	0.21400000154972076
낯모르다	슬픔	0.17800000309944153
낯설다	놀람	0.22599999606609344
낯익다	기쁨	0.2849999964237213
내키다	사랑	0.2770000100135803
노곤하다	기쁨	0.421999990940094
노여워하다	기쁨	0.26499998569488525
노엽다	슬픔	0.20800000429153442
노하다	사랑	0.1889999955892563
놀라다	슬픔	0.2529999911785126
놀랍다	기쁨	0.33000001311302185
놀래다	놀람	0.30399999022483826
뉘우치다	기쁨	0.33500000834465027
느긋하다	기쁨	0.2290000021457672
느끼하다	슬픔	0.21899999678134918
능멸하다	혐오	0.6589999794960022
능청맞다	기쁨	0.1979999989271164
능청스럽다	기쁨	0.17100000381469727
단조롭다	놀람	0.17000000178813934
달갑다	희망	0.25099998712539673
달다	희망	0.210999995470047
담담하다	희망	0.18700000643730164
답답하다	불안	0.26499998569488525
대견스럽다	슬픔	0.18700000643730164
대견하다	사랑	0.1899999976158142
대수롭다	슬픔	0.19499999284744263
더럽다	혐오	0.2840000092983246
더부룩하다	혐오	0.19599999487400055
덤덤하다	슬픔	0.19099999964237213
덥다	불안	0.28700000047683716
덧없다	슬픔	0.27900001406669617
동요되다	슬픔	0.19300000369548798
동요시키다	사랑	0.2280000001192093
동하다	사랑	0.3190000057220459
두려워하다	혐오	0.1809999942779541
두렵다	불안	0.3240000009536743
따갑다	기쁨	0.3319999873638153
따분하다	사랑	0.1809999942779541
딱하다	슬픔	0.2160000056028366
땡기다	슬픔	0.1979999989271164
뜨끔하다	기쁨	0.20000000298023224
마비시키다	슬픔	0.2280000001192093
막막하다	슬픔	0.2329999953508377
막연하다	슬픔	0.23899999260902405
만만하다	혐오	0.22100000083446503
만무하다	사랑	0.20900000631809235
만족되다	기쁨	0.7390000224113464
만족스럽다	기쁨	0.8009999990463257
만족시키다	기쁨	0.6110000014305115
만족하다	기쁨	0.7990000247955322
망신스럽다	혐오	0.27300000190734863
망신시키다	혐오	0.22200000286102295
매료당하다	슬픔	0.19200000166893005
매료되다	슬픔	0.23100000619888306
매료시키다	슬픔	0.23000000417232513
매료하다	슬픔	0.22699999809265137
매스껍다	희망	0.15399999916553497
매혹당하다	슬픔	0.1770000010728836
매혹되다	슬픔	0.23100000619888306
매혹시키다	혐오	0.23800000548362732
매혹하다	슬픔	0.2329999953508377
맥빠지다	놀람	0.1850000023841858
머쓱하다	사랑	0.21199999749660492
멋쩍다	기쁨	0.531000018119812
멍하다	슬픔	0.21699999272823334
못마땅하다	사랑	0.20000000298023224
몽롱하다	사랑	0.17900000512599945
무료하다	기쁨	0.2529999911785126
무상하다	기쁨	0.3100000023841858
무서워하다	혐오	0.30399999022483826
무섭다	불안	0.2070000022649765
무안하다	사랑	0.20900000631809235
뭉클하다	기쁨	0.47999998927116394
미덥다	슬픔	0.30799999833106995
미심쩍다	불안	0.21799999475479126
미심쩍어하다	불안	0.19900000095367432
미안스럽다	기쁨	0.382999986410141
미안쩍다	기쁨	0.24500000476837158
미안하다	기쁨	0.38600000739097595
미안해하다	슬픔	0.24799999594688416
미치다	슬픔	0.23499999940395355
민망스럽다	혐오	0.2800000011920929
민망하다	슬픔	0.18700000643730164
민망해하다	혐오	0.20900000631809235
믿음직스럽다	기쁨	0.4129999876022339
믿음직하다	기쁨	0.5099999904632568
밉다	분노	0.2630000114440918
밉살맞다	혐오	0.28200000524520874
밉살스럽다	혐오	0.28999999165534973
반갑다	사랑	0.2160000056028366
반기다	혐오	0.22599999606609344
버겁다	슬픔	0.22599999606609344
벅차다	슬픔	0.21199999749660492
번거롭다	기쁨	0.19300000369548798
부끄러워하다	혐오	0.289000004529953
부끄럽다	슬픔	0.26899999380111694
부러워하다	기쁨	0.3370000123977661
부럽다	기쁨	0.7269999980926514
부르다	슬픔	0.1860000044107437
부질없다	희망	0.2150000035762787
분노하다	분노	0.4399999976158142
분풀이하다	분노	0.23600000143051147
분하다	슬픔	0.2669999897480011
불길하다	슬픔	0.18299999833106995
불만족스럽다	기쁨	0.29600000381469727
불만족하다	기쁨	0.37700000405311584
불쌍하다	슬픔	0.23000000417232513
불안스럽다	불안	0.5329999923706055
불안정하다	불안	0.578000009059906
불안하다	불안	0.3709999918937683
불쾌하다	혐오	0.4860000014305115
불편하다	불안	0.25
뻔뻔스럽다	혐오	0.2720000147819519
뻔뻔하다	혐오	0.2029999941587448
뿌듯하다	기쁨	0.6039999723434448
삐치다	슬픔	0.20999999344348907
사랑스럽다	사랑	0.34200000762939453
사랑하다	사랑	0.4000000059604645
사무치다	슬픔	0.1899999976158142
소스라치다	놀람	0.17000000178813934
삼삼하다	사랑	0.25200000405311584
상스럽다	슬픔	0.21799999475479126
생소하다	분노	0.1679999977350235
서글프다	슬픔	0.25099998712539673
서러워하다	분노	0.16300000250339508
서럽다	슬픔	0.2329999953508377
서먹서먹하다	사랑	0.2590000033378601
서먹하다	사랑	0.22100000083446503
서운하다	기쁨	0.38499999046325684
선하다	기쁨	0.28200000524520874
섧다	슬픔	0.2150000035762787
섬뜩하다	혐오	0.18700000643730164
섭섭하다	기쁨	0.49799999594688416
성가시다	사랑	0.3199999928474426
소외당하다	슬픔	0.2240000069141388
소외되다	슬픔	0.3160000145435333
소외시키다	슬픔	0.2549999952316284
소중하다	기쁨	0.5720000267028809
손상되다	슬픔	0.19599999487400055
손상시키다	사랑	0.17100000381469727
손상하다	슬픔	0.210999995470047
솔깃하다	기쁨	0.18000000715255737
송구스럽다	슬픔	0.2290000021457672
수상쩍다	사랑	0.1720000058412552
수상하다	슬픔	0.20000000298023224
수줍다	사랑	0.17800000309944153
수치스럽다	혐오	0.30799999833106995
순화되다	놀람	0.19499999284744263
순화시키다	희망	0.18700000643730164
순화하다	기쁨	0.26600000262260437
슬퍼하다	슬픔	0.2939999997615814
슬프다	슬픔	0.3400000035762787
시무룩하다	사랑	0.21199999749660492
시시하다	슬픔	0.20100000500679016
시원섭섭하다	기쁨	0.43299999833106995
시원스럽다	기쁨	0.3330000042915344
시원시원하다	기쁨	0.47099998593330383
시원찮다	슬픔	0.27900001406669617
시원하다	기쁨	0.5490000247955322
신기하다	기쁨	0.29100000858306885
신나다	기쁨	0.23100000619888306
신비롭다	기쁨	0.2879999876022339
신비스럽다	기쁨	0.2529999911785126
신비하다	혐오	0.296999990940094
신통찮다	슬픔	0.18000000715255737
신통하다	희망	0.1550000011920929
실망스럽다	슬픔	0.35899999737739563
실망시키다	슬픔	0.31700000166893005
실망하다	슬픔	0.35199999809265137
싫다	혐오	0.30000001192092896
싫어하다	혐오	0.4779999852180481
실증나다	놀람	0.23399999737739563
심란하다	슬픔	0.2150000035762787
심려하다	슬픔	0.20499999821186066
심심찮다	슬픔	0.21799999475479126
심심하다	슬픔	0.25200000405311584
싱겁다	기쁨	0.2460000067949295
